,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
1968,0x9bfa,VADRES20DEL02,35,3.600000,22.311358,73.164798,22.441358,73.294798,19:45,19:50,3,1,1,3,4,0.0,1,1,35.000000
1969,0xb40,PUNERES18DEL02,25,4.300000,18.593481,73.785901,18.613481,73.805901,11:60,12:15,2,0,0,0,3,1.0,1,1,33.000000
1970,0x8922,MYSRES07DEL02,39,4.900000,12.325461,76.632278,12.405461,76.712278,21:20,21:30,2,1,0,1,3,1.0,1,3,36.000000
1971,0x733,RANCHIRES12DEL03,0,,0.0,0.0,0.06,0.06,,22:05,7,5,3,2,4,1.0,1,1,37.00
1972,0xc669,LUDHRES15DEL01,25,4.900000,30.899584,75.809346,30.969584,75.879346,19:60,20:15,2,1,1,0,3,1.0,1,1,28.000000
1973,0xdf85,GOARES06DEL01,23,4.800000,15.56155,73.749092,15.67155,73.859092,17:35,17:50,3,3,0,1,3,1.0,1,1,31.000000
1974,0x7ff5,CHENRES01DEL03,36,4.800000,13.005801,80.250744,13.095801,80.340744,22:35,22:50,0,2,2,3,3,0.0,1,1,26.000000
1975,0xb1bb,CHENRES04DEL02,24,4.800000,13.02978,80.208812,13.15978,80.338812,17:10,17:20,3,3,0,0,3,0.0,1,1,22.000000
1976,0x5c4d,HYDRES07DEL01,21,4.800000,17.424114,78.347554,17.534114,78.457554,17:35,17:45,4,3,1,1,4,1.0,1,3,12.000000
1977,0x4c23,MYSRES06DEL01,33,4.400000,12.323994,76.626167,12.393994,76.696167,19:15,19:30,2,1,0,0,3,2.0,1,1,43.000000
1978,0xb4dc,BANGRES02DEL03,37,4.800000,12.970221,77.645396,13.030221,77.705396,19:15,19:20,4,1,0,0,3,0.0,1,1,21.000000
1979,0xd0a9,BHPRES06DEL02,21,4.700000,23.232357,77.429989,23.312357,77.509989,18:60,19:10,1,3,1,3,4,1.0,1,1,34.000000
1980,0xdea2,DEHRES16DEL02,39,4.900000,30.342509,78.061187,30.472509,78.191187,17:20,17:30,2,3,1,2,4,1.0,1,1,28.000000
1981,0xabdd,MYSRES09DEL02,25,4.700000,12.323194,76.630583,12.403194,76.710583,21:25,21:35,4,1,2,0,3,1.0,1,1,19.000000
1982,0x857d,MUMRES01DEL02,22,4.500000,19.12663,72.829976,19.25663,72.959976,21:10,21:20,6,1,1,0,3,1.0,1,1,17.000000
1983,0x9475,JAPRES07DEL03,36,4.600000,26.766536,75.837333,26.856536,75.927333,20:25,20:35,4,1,1,1,4,1.0,1,1,21.000000
1984,0x176e,BANGRES19DEL03,35,4.800000,12.914264,77.6784,12.944264,77.7084,18:25,18:40,0,3,1,1,4,0.0,1,1,19.000000
1985,0xb411,CHENRES11DEL02,30,3.900000,13.064181,80.236442,13.194181,80.366442,18:45,18:60,3,3,1,2,4,1.0,1,1,34.000000
1986,0x27af,JAPRES02DEL03,24,4.800000,26.914142,75.805704,26.974142,75.865704,17:45,17:55,1,3,2,3,2,0.0,1,3,13.000000
1987,0x461c,HYDRES04DEL02,20,4.600000,17.411028,78.329645,17.461028,78.379645,20:50,21:05,3,1,2,2,4,0.0,1,1,16.000000
1988,0xcb2a,AGRRES02DEL01,35,4.30,0.0,0.0,0.01,0.01,11:25,11:40,2,0,0,1,3,1.0,1,1,43.00
1989,0xd0fe,KNPRES16DEL01,34,4.700000,26.482581,80.315628,26.492581,80.325628,8:20,8:30,2,2,2,0,3,0.0,1,3,22.000000
1990,0xd191,ALHRES01DEL02,34,5.000000,25.454648,81.834502,25.584648,81.964502,23:40,23:50,2,2,1,2,4,1.0,1,1,15.000000
1991,0x1000,HYDRES03DEL02,30,5.000000,17.422819,78.449578,17.502819,78.529578,22:55,23:10,4,2,1,3,4,1.0,1,3,24.000000
1992,0x47c4,CHENRES13DEL02,29,4.700000,13.027018,80.254791,13.047018,80.274791,11:40,11:50,1,0,0,2,3,1.0,1,3,29.000000
1993,0x4c2c,PUNERES19DEL03,37,4.600000,18.563934,73.915367,18.593934,73.945367,20:60,21:05,4,1,1,2,4,1.0,1,1,16.000000
1994,0x4710,INDORES12DEL02,28,4.70000,22.74806,75.8934,22.82806,75.9734,23:20,23:30,0,2,0,0,3,1.0,1,1,24.00000
1995,0xda7,RANCHIRES010DEL02,20,4.600000,23.354422,85.3329,23.404422,85.3829,19:30,19:45,3,1,0,2,3,1.0,1,1,29.000000
1996,0x5149,PUNERES17DEL01,27,4.600000,18.530963,73.828972,18.540963,73.838972,8:35,8:50,3,2,2,2,2,1.0,1,1,17.000000
1997,0x1d04,VADRES16DEL03,28,4.90,0.0,0.0,0.06,0.06,20:45,20:55,0,1,0,0,3,0.0,1,1,25.00
1998,0x8262,MYSRES17DEL01,22,4.900000,12.326356,76.619103,12.336356,76.629103,10:30,10:40,2,2,1,3,4,,1,1,19.000000
1999,0xb3ae,MYSRES13DEL02,30,4.100000,12.310972,76.659264,12.330972,76.679264,8:40,8:50,2,2,0,2,3,1.0,1,1,30.000000
2000,0x7ebc,SURRES17DEL01,22,4.800000,21.149569,72.772697,21.159569,72.782697,11:55,12:10,0,0,0,1,3,1.0,1,1,21.000000
2001,0xbf28,KNPRES20DEL02,0,,26.47,80.35,26.6,80.48,,21:20,4,1,2,3,2,1.0,1,1,21.00
2002,0x70cc,VADRES05DEL01,24,4.600000,22.310526,73.170937,22.380526,73.240937,23:55,24:10,2,2,0,3,3,0.0,1,1,17.000000
2003,0x48e8,VADRES14DEL01,26,4.700000,22.311603,73.165012,22.381603,73.235012,19:10,19:25,3,1,1,1,3,1.0,1,3,19.000000
2004,0xb034,MYSRES13DEL03,31,4.300000,12.310972,76.659264,12.400972,76.749264,20:45,20:60,1,1,1,0,3,2.0,1,1,48.000000
2005,0xdc26,AURGRES010DEL02,35,4.300000,19.875337,75.316722,19.955337,75.396722,21:45,21:60,6,1,1,0,3,1.0,1,1,35.000000
2006,0xb0a,COIMBRES11DEL01,23,4.900000,11.001753,76.986241,11.011753,76.996241,10:60,11:10,3,2,1,2,3,0.0,1,1,19.000000
2007,0x507a,PUNERES07DEL01,23,4.700000,18.546947,73.900626,18.656947,74.010626,23:25,23:40,0,2,2,2,4,1.0,1,1,20.000000
2008,0xbaed,MUMRES11DEL01,25,4.900000,18.994237,72.825553,19.004237,72.835553,9:55,10:10,2,2,1,2,4,1.0,1,1,18.000000
2009,0x1613,JAPRES02DEL01,37,4.600000,26.914142,75.805704,26.924142,75.815704,8:50,9:05,0,2,1,3,3,0.0,1,1,16.000000
2010,0x132e,VADRES16DEL02,20,4.60,0.0,0.0,0.02,0.02,8:20,8:35,1,2,0,0,3,1.0,1,3,22.00
2011,0xd149,AURGRES19DEL03,21,4.600000,19.866969,75.318894,19.956969,75.408894,18:50,18:60,1,3,0,0,3,1.0,1,1,43.000000
2012,0xb896,INDORES06DEL01,21,4.700000,22.728163,75.884212,22.798163,75.954212,23:40,23:45,1,2,0,3,3,1.0,1,4,20.000000
2013,0xa8cb,JAPRES14DEL02,29,4.700000,26.88842,75.800689,26.96842,75.880689,23:20,23:35,3,2,2,1,4,0.0,1,1,17.000000
2014,0x7c50,COIMBRES15DEL03,35,4.200000,11.006686,76.951736,11.036686,76.981736,22:55,23:10,6,2,0,1,3,2.0,1,1,34.000000
2015,0xa4f4,PUNERES09DEL01,25,4.300000,18.536562,73.896485,18.646562,74.006485,19:30,19:40,2,1,0,3,3,0.0,1,3,35.000000
2016,0x7241,HYDRES11DEL02,29,4.700000,17.430448,78.418213,17.480448,78.468213,17:20,17:35,4,3,2,2,4,1.0,1,1,10.000000
2017,0x3f07,MUMRES15DEL01,25,4.700000,19.176269,72.836721,19.186269,72.846721,11:10,11:15,4,0,2,0,4,1.0,1,1,16.000000
2018,0x6291,COIMBRES08DEL02,29,4.700000,11.001852,76.976268,11.081852,77.056268,19:45,19:50,2,1,2,2,4,0.0,1,1,24.000000
2019,0xbc4,HYDRES02DEL02,0,,17.41233,78.449654,17.46233,78.499654,,23:10,4,2,0,2,3,0.0,1,3,12.000000
2020,0x6ac2,INDORES05DEL03,24,3.800000,22.727021,75.884167,22.757021,75.914167,20:40,20:45,4,1,0,0,3,2.0,1,1,40.000000
2021,0x2021,PUNERES02DEL02,26,4.500000,18.55144,73.804855,18.68144,73.934855,22:35,22:40,6,2,1,2,3,0.0,3,3,10.000000
2022,0x4c28,VADRES17DEL02,20,4.30,0.0,0.0,0.08,0.08,19:25,19:30,1,1,1,3,4,1.0,1,1,44.00
2023,0x2a6f,SURRES08DEL01,23,4.900000,21.173343,72.792731,21.243343,72.862731,18:30,18:45,4,3,2,3,3,1.0,1,4,10.000000
2024,0x8a25,INDORES18DEL01,38,4.200000,22.753839,75.897429,22.793838,75.937429,14:60,15:15,3,0,0,2,3,1.0,1,1,40.000000
2025,0x1eb1,SURRES03DEL01,0,,21.186884,72.793616,21.256884,72.863616,,18:45,1,3,1,3,4,0.0,1,1,29.000000
2026,0xa7a8,HYDRES20DEL02,32,3.900000,17.483216,78.552111,17.563216,78.632111,18:30,18:40,6,3,2,0,4,1.0,1,1,38.000000
2027,0x931f,SURRES18DEL03,29,4.800000,21.149834,72.778666,21.179834,72.808666,21:40,21:45,2,1,0,0,3,0.0,1,1,21.000000
2028,0x8bf3,MUMRES14DEL02,29,4.600000,19.1813,72.836191,19.2013,72.856191,8:10,8:25,0,2,0,3,3,0.0,1,1,22.000000
2029,0x912c,HYDRES02DEL01,27,4.700000,17.41233,78.449654,17.48233,78.519654,19:30,19:40,6,1,1,1,4,1.0,1,1,21.000000
2030,0xda4b,ALHRES18DEL03,30,4.600000,25.450317,81.831681,25.590317,81.971681,19:25,19:40,4,1,0,2,3,0.0,1,1,29.000000
2031,0x8106,RANCHIRES08DEL02,24,4.800000,23.353783,85.326967,23.433783,85.406967,23:35,23:45,2,2,1,3,4,1.0,1,1,18.000000
2032,0xa819,MYSRES15DEL01,26,4.600000,12.352058,76.60665,12.462058,76.71665,22:10,22:15,2,2,1,0,3,0.0,1,1,17.000000
2033,0x305a,MYSRES11DEL01,35,4.800000,12.323225,76.630028,12.363225,76.670028,12:45,12:60,4,0,0,0,3,1.0,1,1,20.000000
2034,0xae24,CHENRES13DEL01,30,4.800000,13.027018,80.254791,13.067018,80.294791,12:55,13:05,1,0,0,2,3,1.0,1,3,28.000000
2035,0x1cef,RANCHIRES16DEL01,27,4.700000,23.371292,85.327872,23.481292,85.437872,22:60,23:10,1,2,2,3,3,0.0,1,1,23.000000
2036,0x9d46,VADRES05DEL02,21,4.900000,22.310526,73.170937,22.330526,73.190937,9:50,10:05,0,2,1,0,4,0.0,1,1,18.000000
2037,0x4c3,VADRES04DEL01,0,,0.0,0.0,0.11,0.11,,18:30,7,5,2,3,3,1.0,1,3,25.00
2038,0x8b9c,SURRES19DEL01,23,4.800000,21.149669,72.772629,21.219669,72.842629,17:60,18:15,4,3,2,0,4,0.0,3,3,11.000000
2039,0x5e9e,RANCHIRES18DEL02,21,4.500000,23.351489,85.324253,23.481489,85.454253,19:20,19:35,4,1,0,1,3,1.0,1,3,20.000000
2040,0xb106,MYSRES20DEL03,30,4.600000,12.337978,76.616792,12.397978,76.676792,17:55,17:60,3,3,1,3,4,0.0,1,3,25.000000
2041,0xcaa3,AURGRES17DEL03,32,3.600000,19.876994,75.372353,19.966994,75.462353,23:20,23:35,0,2,2,3,4,1.0,1,1,38.000000
2042,0xb98f,VADRES18DEL03,38,4.80,0.0,0.0,0.09,0.09,23:25,23:30,3,2,2,1,3,0.0,1,1,29.00
2043,0x3042,SURRES13DEL01,39,4.200000,21.170096,72.789122,21.180096,72.799122,11:30,11:40,6,0,0,1,3,0.0,1,3,39.000000
2044,0x4acf,COIMBRES18DEL02,32,4.100000,11.02091,76.940432,11.10091,77.020432,21:10,21:15,3,1,2,0,2,1.0,1,1,34.000000
2045,0xcd9,SURRES05DEL01,0,,21.175104,72.804342,21.185104,72.814342,,8:40,7,5,2,1,4,0.0,1,1,18.000000
2046,0x7695,RANCHIRES010DEL03,30,5.000000,23.354422,85.3329,23.444422,85.4229,21:40,21:45,0,1,1,0,4,1.0,2,1,48.000000
2047,0xdf4a,DEHRES20DEL02,36,4.70,0.0,0.0,0.05,0.05,20:20,20:35,0,1,0,0,3,1.0,1,1,29.00
2048,0x5bea,MUMRES14DEL01,20,4.800000,19.1813,72.836191,19.2213,72.876191,14:15,14:30,6,0,0,1,3,1.0,1,1,16.000000
2049,0x5e09,MYSRES03DEL01,30,3.600000,12.299524,76.64262,12.409524,76.75262,21:60,22:15,3,1,1,3,4,1.0,1,1,42.000000
2050,0x3c40,COIMBRES20DEL02,33,4.900000,10.994136,76.963303,11.014136,76.983303,11:55,11:60,2,0,0,0,3,1.0,1,2,49.000000
2051,0x933c,MYSRES20DEL02,25,4.600000,12.337978,76.616792,12.417978,76.696792,20:60,21:15,0,1,1,3,3,0.0,1,1,30.000000
2052,0x852b,INDORES01DEL03,27,4.900000,22.695207,75.866059,22.725207,75.896059,20:35,20:45,3,1,0,2,3,1.0,1,1,36.000000
2053,0x2383,HYDRES04DEL03,30,5.000000,17.411028,78.329645,17.471028,78.389645,19:50,19:55,0,1,2,2,4,1.0,1,3,32.000000
2054,0xd0e,SURRES03DEL02,27,4.800000,21.186884,72.793616,21.266884,72.873616,23:40,23:50,2,2,0,1,3,0.0,1,3,18.000000
2055,0x1329,PUNERES12DEL03,25,4.600000,18.520016,73.830547,18.610016,73.920547,23:45,23:55,0,2,0,1,3,1.0,1,1,24.000000
2056,0xd064,DEHRES08DEL01,37,4.200000,30.359722,78.067079,30.429722,78.137079,19:50,19:55,0,1,1,2,3,2.0,1,1,46.000000
2057,0x6241,CHENRES08DEL02,32,4.300000,13.022394,80.242439,13.042394,80.262439,8:20,8:30,3,2,0,3,3,1.0,1,3,20.000000
2058,0x5161,INDORES06DEL02,21,4.900000,22.728163,75.884212,22.748163,75.904212,11:50,11:60,1,0,1,1,3,1.0,1,1,29.000000
2059,0x2ae2,CHENRES010DEL01,30,4.700000,13.066762,80.251865,13.106762,80.291865,15:20,15:35,1,3,0,1,3,0.0,1,1,26.000000
2060,0x542c,RANCHIRES14DEL02,31,4.80,0.0,0.0,0.05,0.05,22:60,23:05,6,2,2,0,4,1.0,1,1,25.00
2061,0x942d,SURRES14DEL01,24,4.200000,21.157729,72.768726,21.167729,72.778726,9:55,10:10,3,2,0,1,3,1.0,1,3,29.000000
2062,0x99ee,MUMRES010DEL02,39,4.800000,19.003517,72.82765,19.023517,72.84765,10:50,11:05,0,2,1,1,3,1.0,1,1,19.000000
2063,0xcc07,KOCRES11DEL02,24,4.900000,10.006881,76.345397,10.086881,76.425397,18:55,19:05,4,3,0,0,3,1.0,1,3,20.000000
2064,0x5b4e,COIMBRES05DEL02,36,4.300000,11.022169,76.999594,11.152169,77.129594,20:15,20:30,3,1,2,3,3,1.0,1,1,31.000000
2065,0x3d8d,INDORES15DEL02,38,3.500000,22.760072,75.892574,22.890072,76.022574,22:60,23:10,0,2,2,2,4,1.0,1,1,32.000000
2066,0x2f9d,CHENRES07DEL01,32,3.500000,13.081878,80.248519,13.191878,80.358519,17:25,17:40,3,3,2,3,4,1.0,1,1,33.000000
2067,0x8983,MYSRES11DEL03,20,5.000000,12.323225,76.630028,12.383225,76.690028,22:35,22:45,1,2,2,3,4,1.0,1,4,10.000000
2068,0xc1c6,DEHRES08DEL02,24,4.900000,30.359722,78.067079,30.409722,78.117079,22:20,22:30,3,2,2,3,4,1.0,1,3,10.000000
2069,0xd70e,GOARES05DEL02,24,4.20,0.0,0.0,0.08,0.08,19:60,20:15,2,1,0,0,3,1.0,1,1,34.00
2070,0xb6c7,BANGRES02DEL02,34,4.800000,12.970221,77.645396,13.050221,77.725396,19:30,19:35,3,1,0,3,3,1.0,1,3,38.000000
2071,0x7a9c,MYSRES09DEL02,23,4.700000,12.323194,76.630583,12.373194,76.680583,21:25,21:35,2,1,2,0,4,,1,1,11.000000
2072,0x1ff8,PUNERES06DEL02,21,4.800000,18.546258,73.904337,18.676258,74.034337,23:50,24:05,1,2,0,3,3,1.0,1,1,23.000000
2073,0x47d7,INDORES06DEL01,32,3.700000,22.728163,75.884212,22.838163,75.994212,22:20,22:25,0,2,2,0,2,0.0,1,1,37.000000
2074,0xb79b,MUMRES20DEL03,23,4.800000,19.103249,72.846749,19.193249,72.936749,22:35,22:40,6,2,2,1,2,1.0,1,3,11.000000
2075,0x97cb,BANGRES07DEL02,32,4.500000,12.978453,77.643685,12.998453,77.663685,9:10,9:15,2,2,0,0,3,1.0,1,3,27.000000
2076,0x4592,MYSRES14DEL01,37,4.90,0.0,0.0,0.07,0.07,19:50,20:05,2,1,2,2,4,1.0,1,1,27.00
2077,0x30d1,VADRES16DEL02,36,4.20,0.0,0.0,0.08,0.08,19:20,19:25,3,1,0,3,3,1.0,1,1,53.00
2078,0x7cc4,MYSRES08DEL03,33,4.100000,12.297954,76.665169,12.387954,76.755169,18:30,18:40,3,3,2,2,4,1.0,1,1,39.000000
2079,0xa2ca,COIMBRES06DEL02,28,4.900000,11.021278,76.995017,11.151278,77.125017,20:60,21:05,1,1,0,0,3,1.0,1,1,35.000000
2080,0x9896,COIMBRES09DEL03,22,4.300000,11.008638,76.984311,11.038638,77.014311,22:25,22:35,6,2,0,0,3,0.0,1,1,27.000000
2081,0x9182,SURRES06DEL03,32,4.600000,21.185047,72.80859,21.245047,72.86859,22:30,22:45,3,2,1,3,3,0.0,1,1,22.000000
2082,0xfe0,RANCHIRES14DEL02,25,4.50,0.0,0.0,0.05,0.05,17:45,17:55,1,3,1,2,3,1.0,1,1,15.00
2083,0x6065,JAPRES010DEL03,37,4.100000,26.921411,75.793604,27.061411,75.933604,19:30,19:35,3,1,0,2,3,1.0,1,3,35.000000
2084,0x7bc0,JAPRES15DEL01,32,4.700000,26.891191,75.802083,26.931191,75.842083,13:45,13:60,4,0,2,0,4,1.0,1,3,16.000000
2085,0xac3c,BANGRES11DEL01,36,4.600000,12.934365,77.616155,12.944365,77.626155,9:60,10:05,0,2,2,1,2,0.0,1,3,16.000000
2086,0x4f8e,MYSRES19DEL02,25,4.600000,12.334022,76.618203,12.464022,76.748203,21:40,21:50,4,1,2,0,2,0.0,1,1,20.000000
2087,0x4f52,MUMRES03DEL02,33,4.500000,19.22384,72.841347,19.27384,72.891347,20:10,20:25,0,1,0,1,3,0.0,1,1,26.000000
2088,0xd36e,LUDHRES03DEL03,23,4.900000,30.88722,75.804893,30.97722,75.894893,21:45,21:60,3,1,1,1,3,1.0,1,1,21.000000
2089,0xc9f6,KOLRES06DEL02,31,4.000000,22.533662,88.366217,22.613662,88.446217,20:10,20:25,6,1,0,2,3,2.0,1,1,44.000000
2090,0xac40,RANCHIRES04DEL02,39,4.100000,23.359033,85.325347,23.439033,85.405347,20:30,20:40,1,1,1,2,3,2.0,2,1,47.000000
2091,0x4f1d,INDORES20DEL02,39,4.700000,22.732225,75.874765,22.752225,75.894765,10:60,11:10,2,2,2,3,4,1.0,1,1,27.000000
2092,0x381f,JAPRES01DEL03,36,4.800000,26.90519,75.810753,26.93519,75.840753,18:20,18:35,1,3,1,0,4,1.0,1,3,18.000000
2093,0xd039,KOCRES16DEL01,36,4.700000,10.003064,76.307589,10.113064,76.417589,17:15,17:25,3,3,1,0,3,1.0,1,1,27.000000
2094,0x95b0,CHENRES02DEL01,37,4.700000,13.086438,80.220672,13.096438,80.230672,10:50,11:05,0,2,0,0,3,1.0,1,3,26.000000
2095,0xce16,KOLRES11DEL03,29,4.900000,22.577821,88.400581,22.637821,88.460581,21:50,21:60,6,1,0,0,3,1.0,1,1,16.000000
2096,0x689d,RANCHIRES01DEL01,30,4.600000,23.416792,85.316842,23.456792,85.356842,13:60,14:15,0,0,1,2,4,0.0,1,3,38.000000
2097,0x84a0,MUMRES11DEL01,21,4.000000,18.994237,72.825553,19.064237,72.895553,17:50,17:55,2,3,0,1,3,0.0,1,1,31.000000
2098,0xc4bb,KNPRES02DEL03,30,4.600000,26.471617,80.313564,26.561617,80.403564,23:30,23:40,0,2,2,1,2,1.0,1,1,26.000000
2099,0xb1da,RANCHIRES07DEL02,39,4.300000,23.359407,85.325055,23.439407,85.405055,23:30,23:35,0,2,1,1,4,1.0,2,1,39.000000
2100,0x2dd5,INDORES18DEL01,25,3.400000,22.753839,75.897429,22.863838,76.007429,22:30,22:45,4,2,1,3,4,1.0,1,1,44.000000
2101,0xdf48,AGRRES06DEL01,28,4.50,0.0,0.0,0.04,0.04,12:45,12:60,1,0,2,2,4,0.0,1,3,26.00
2102,0x3a29,SURRES14DEL01,39,4.500000,21.157729,72.768726,21.267729,72.878726,17:25,17:35,2,3,2,0,4,1.0,1,1,34.000000
2103,0x3a42,MUMRES07DEL02,26,4.700000,19.091458,72.827808,19.141458,72.877808,19:45,19:50,3,1,1,2,4,0.0,1,3,23.000000
2104,0x764a,MUMRES18DEL02,26,4.700000,19.1093,72.825451,19.1893,72.905451,19:40,19:50,6,1,2,3,3,0.0,1,1,27.000000
2105,0xca40,LUDHRES20DEL02,36,4.600000,30.885915,75.788259,31.015915,75.918259,19:40,19:55,2,1,1,2,4,1.0,1,1,29.000000
2106,0xaf3,BANGRES16DEL03,35,5.000000,13.029198,77.570997,13.119198,77.660997,18:45,18:60,3,3,2,1,3,1.0,1,1,24.000000
2107,0x3a08,PUNERES20DEL03,32,4.500000,18.592718,73.773572,18.682718,73.863572,23:25,23:35,1,2,1,0,4,1.0,1,3,31.000000
2108,0xd6f8,BHPRES16DEL02,32,4.300000,23.264015,77.408236,23.344015,77.488236,17:25,17:30,4,3,0,3,3,1.0,1,1,32.000000
2109,0x83a,JAPRES17DEL01,0,,26.892312,75.806896,26.962312,75.876896,21:60,22:05,1,1,1,0,4,0.0,1,1,40.000000
2110,0xbe6d,PUNERES08DEL03,39,4.80000,18.53408,73.89852,18.56408,73.92852,20:40,20:50,3,1,0,3,3,2.0,1,1,48.00000
2111,0x73b1,JAPRES08DEL03,27,4.700000,26.910262,75.783013,26.940262,75.813013,22:50,22:60,2,2,2,3,4,0.0,1,3,18.000000
2112,0xde51,DEHRES05DEL02,38,4.500000,30.346994,78.062543,30.396994,78.112543,21:40,21:45,0,1,0,3,3,1.0,1,1,25.000000
2113,0x6825,COIMBRES12DEL01,39,4.500000,11.000762,76.981876,11.110762,77.091876,21:20,21:35,6,1,1,1,3,1.0,1,3,26.000000
2114,0x3690,HYDRES06DEL03,36,4.600000,17.455894,78.375467,17.545894,78.465467,22:55,23:10,3,2,2,0,3,1.0,1,3,26.000000
2115,0x3b4c,PUNERES16DEL01,32,4.900000,18.536718,73.830327,18.606718,73.900327,23:35,23:50,2,2,2,2,4,1.0,1,3,20.000000
2116,0xd113,LUDHRES06DEL03,31,4.700000,30.895204,75.822103,31.035204,75.962103,20:40,20:55,1,1,0,2,3,1.0,1,1,48.000000
2117,0x7912,BANGRES010DEL02,30,4.700000,12.933298,77.614293,12.953298,77.634293,9:60,10:05,0,2,1,1,4,0.0,1,3,18.000000
2118,0x3e09,INDORES12DEL02,23,4.70000,22.74806,75.8934,22.76806,75.9134,10:35,10:40,4,2,0,1,3,1.0,1,1,12.00000
2119,0x2f98,BANGRES05DEL02,28,4.800000,12.970324,77.645748,13.050324,77.725748,19:50,20:05,1,1,0,2,3,2.0,1,1,37.000000
2120,0x1825,JAPRES04DEL03,22,4.500000,26.902328,75.794257,27.042328,75.934257,22:35,22:45,1,2,2,2,4,1.0,1,3,20.000000
2121,0x7395,HYDRES09DEL01,39,4.600000,17.431668,78.408321,17.471668,78.448321,13:50,13:55,4,0,2,3,3,1.0,1,3,23.000000
2122,0x52b,MYSRES15DEL03,0,,12.352058,76.60665,12.382058,76.63665,,23:20,7,5,1,3,4,0.0,1,1,18.000000
2123,0xdc36,BHPRES17DEL01,38,4.700000,23.218998,77.373573,23.228998,77.383573,11:40,11:55,0,0,0,0,3,1.0,1,1,30.000000
2124,0x43ce,BANGRES03DEL03,34,4.800000,12.979166,77.640709,13.039166,77.700709,20:35,20:50,4,1,1,1,4,0.0,1,1,22.000000
2125,0x5c19,SURRES18DEL03,20,4.600000,21.149834,72.778666,21.239834,72.868666,23:55,24:10,1,2,0,3,3,1.0,1,1,20.000000
2126,0xb41b,PUNERES01DEL02,38,4.600000,18.569156,73.774723,18.699156,73.904723,18:40,18:45,6,3,1,2,3,1.0,1,3,22.000000
2127,0xd927,DEHRES12DEL02,29,5.00,0.0,0.0,0.05,0.05,18:45,18:60,1,3,1,3,4,1.0,1,1,19.00
2128,0x9090,VADRES20DEL03,22,4.200000,22.311358,73.164798,22.341358,73.194798,22:60,23:05,6,2,0,1,3,1.0,1,1,24.000000
2129,0x4bc5,RANCHIRES04DEL02,36,4.500000,23.359033,85.325347,23.439033,85.405347,23:15,23:30,3,2,0,2,3,1.0,1,1,23.000000
2130,0x98f4,CHENRES19DEL01,31,4.700000,12.986047,80.218114,12.996047,80.228114,9:40,9:50,6,2,2,2,4,1.0,1,1,29.000000
2131,0xa6ce,MYSRES01DEL02,23,5.000000,12.311072,76.654878,12.441072,76.784878,21:25,21:40,4,1,2,2,3,1.0,1,3,24.000000
2132,0xba51,COIMBRES16DEL03,31,4.700000,11.010375,76.95295,11.040375,76.98295,20:15,20:30,3,1,1,1,4,1.0,1,3,25.000000
2133,0x8a61,CHENRES18DEL01,20,4.500000,12.981615,80.231598,13.051615,80.301598,18:45,18:60,0,3,1,3,4,1.0,1,3,28.000000
2134,0x8fa1,RANCHIRES01DEL03,39,4.900000,23.416792,85.316842,23.446792,85.346842,18:45,18:55,0,3,2,1,4,1.0,1,1,18.000000
2135,0x74af,HYDRES04DEL01,22,4.100000,17.411028,78.329645,17.421028,78.339645,9:10,9:15,2,2,0,1,3,1.0,1,1,26.000000
2136,0xd073,AGRRES13DEL01,21,4.800000,27.159795,78.04299,27.269795,78.15299,17:15,17:25,2,3,0,1,3,1.0,1,1,30.000000
2137,0x63f6,INDORES18DEL03,30,4.500000,22.753839,75.897429,22.813838,75.957429,19:50,19:60,0,1,1,0,3,1.0,1,1,30.000000
2138,0xb950,MYSRES01DEL03,28,4.700000,12.311072,76.654878,12.371072,76.714878,17:20,17:30,3,3,0,0,3,0.0,1,3,10.000000
2139,0x7dad,COIMBRES13DEL01,39,4.700000,11.003669,76.976494,11.043669,77.016494,14:55,14:60,3,0,1,3,3,1.0,1,1,27.000000
2140,0xd80e,ALHRES07DEL03,38,4.700000,25.449659,81.839744,25.479659,81.869744,18:10,18:15,6,3,2,1,3,1.0,1,1,27.000000
2141,0x6802,HYDRES11DEL02,38,4.500000,17.430448,78.418213,17.560448,78.548213,21:15,21:30,2,1,2,3,2,0.0,1,1,36.000000
2142,0x5afc,RANCHIRES04DEL01,26,4.700000,23.359033,85.325347,23.429033,85.395347,17:60,18:10,2,3,0,2,3,1.0,1,1,28.000000
2143,0xc387,GOARES01DEL01,0,,15.576683,73.75575,15.646683,73.82575,,18:50,6,3,0,3,3,,1,3,42.000000
2144,0xcd81,AGRRES09DEL03,27,4.60,0.0,0.0,0.06,0.06,21:15,21:25,3,1,2,1,3,1.0,1,1,24.00
2145,0x80e5,PUNERES14DEL01,30,4.800000,18.516216,73.842527,18.526216,73.852527,11:10,11:25,6,0,2,2,3,0.0,1,1,27.000000
2146,0x3bc3,RANCHIRES07DEL02,37,4.200000,23.359407,85.325055,23.489407,85.455055,18:40,18:50,2,3,0,1,3,2.0,1,1,35.000000
